obj_id	age	sex	jjiasu	jjiansu	jzhwan	jshache	avg_mileage	avg_time	night_time	avg_speed	avg_fuel	cxgl
16061910194543673	51	0	0.8889	1.2222	0.0000	0.2222	26.7581111111	54.624074444	0.6667	26.7778	6.297778	0.03388889
16061916364144753	40	0	6.5769	7.6538	0.0385	0.4615	59.6796923077	198.182692692	19.4615	14.9615	15.263462	0.36943462
16062011310019677	27	1	0.0323	2.1613	0.0323	0.0645	37.7893870968	90.145161290	8.4194	22.7419	6.843226	0.06861935
16062108591644224	48	1	2.1500	2.1500	0.0000	0.0000	18.0740000000	68.877499500	0.0000	15.5500	9.588500	0.066165
16062112110331732	27	1	1.0645	2.9032	0.0968	0.0323	105.0546451613	165.191397419	28.4839	28.6129	6.751290	0.15942258
16062208040631014	33	0	1.5000	2.2333	0.0667	0.0000	102.7290000000	163.597778333	8.8333	27.7667	8.086333	0.15774333
16062216195537913	36	0	0.2963	1.7778	0.1852	0.0000	47.4526666667	104.332098888	2.9630	23.0000	7.362222	0.08730741
16062217364730255	38	1	0.9500	1.7000	0.0000	0.0000	72.3012000000	134.539166500	5.4500	23.9500	8.660500	0.132445
16062313410731016	23	1	1.0526	2.2105	0.0000	0.2105	31.9037368421	98.729823684	1.6316	14.6842	12.096316	0.08863158
16062314010137468	32	1	0.0000	0.1724	0.0000	0.0000	22.2667931034	42.290230689	0.0000	30.8966	8.298276	0.00594483
16062408433935659	25	0	16.0323	4.4516	0.0968	0.0323	56.9695483871	142.304300645	41.0000	21.8710	8.297097	0.29936774
16062409555334068	39	1	0.2593	1.7407	0.7037	0.0370	56.7731481481	113.780247037	5.2222	27.5185	6.979259	0.12890741
16062410025237037	32	1	0.6897	3.5172	0.1724	0.0690	92.3394482759	175.663792758	27.6897	24.6897	7.220000	0.25843448
16062410495835810	35	0	1.0968	1.2903	0.0000	0.0323	47.8732580645	103.694624193	10.0968	23.2258	8.295161	0.07531935
16062413232136337	24	0	1.7778	3.1111	0.1111	0.0000	40.1055555556	98.301852222	0.0000	22.3333	12.233333	0.10043333
16062415022031595	31	1	0.1000	1.6667	0.1000	0.0000	19.3831000000	66.536110333	3.4667	17.5000	7.809000	0.03775333
16062418381435266	36	0	1.3000	2.8000	0.0500	0.1000	43.4023500000	98.962499500	12.3500	26.0500	7.717000	0.077815
16062515583635191	43	1	1.5385	2.0769	0.0000	0.2308	30.3590000000	63.010256153	2.1538	22.0000	12.247692	0.11434615
16062609390436525	26	0	1.7826	1.5217	0.0000	0.0000	17.2795652174	63.733333043	0.3478	13.3913	6.205652	0.04999565
16062609424937775	36	1	2.2632	3.3684	0.2632	0.0000	59.0294736842	125.900001052	11.6316	26.1053	7.349474	0.15072632
16062609444638480	24	1	10.5484	7.3548	0.1290	0.0323	143.8271612903	226.530645483	51.6129	32.1935	7.305161	0.38192258
16062708480130372	62	1	0.5556	0.5556	0.0000	0.0000	66.5068888889	132.470370000	16.6667	27.7778	7.286667	0.05015556
16062810234937263	28	0	0.6000	0.6000	0.0000	0.0000	39.0144333333	121.784444000	10.3000	18.5000	11.099000	0.02939667
16062811014131593	24	0	12.9677	5.0645	0.0000	0.0968	86.3851290323	188.300538064	21.1290	27.1935	7.489032	0.34478065
16062817450639284	48	1	9.6667	4.8667	0.2333	0.0333	61.0505666667	153.025556333	22.1000	22.4333	8.597000	0.24263667
16062916222470867	28	0	0.4074	4.0000	0.0370	0.1111	82.1097777778	116.334567777	4.2593	43.7778	6.194074	0.09883704
16063015580959635	39	0	5.6000	3.8667	0.4000	0.0333	78.5648666667	153.369999666	25.9000	29.1333	6.831667	0.1677
16063016481159782	33	0	0.7368	1.2632	0.0526	0.0526	25.7130526316	91.082455789	14.7895	16.8947	9.743158	0.05495789
16070111282460987	47	0	1.3182	4.2727	0.3182	0.5000	43.4688181818	95.737879545	15.3636	28.5455	7.433636	0.14237727
16070111482568327	36	1	2.9286	2.6429	0.1429	0.0000	46.0282142857	122.680952142	1.9286	20.7143	7.165714	0.12523571
16070111521069711	34	0	3.9167	1.0000	0.0833	0.0000	34.9590833333	71.752083333	1.9167	28.5000	6.673333	0.12220833
16070210543068533	32	1	3.2963	1.8889	0.0741	0.0000	22.4223333333	78.464197777	3.3704	17.1852	16.028519	0.12843704
16070214515468272	50	1	2.4667	1.6667	0.1333	0.0333	94.2390333333	182.236667000	24.9333	25.0333	10.838667	0.20223
16070309063563632	50	0	0.1600	0.4400	0.0000	0.0400	22.0344000000	94.248000400	0.0000	12.3200	13.290400	0.017008
16070315344166886	38	0	1.3871	1.5484	0.0000	0.0000	14.7490000000	44.106989354	12.7419	17.7742	8.842581	0.05087097
16070315384968188	31	0	1.0741	1.5556	0.0000	0.1111	64.9565185185	134.384568518	9.9630	21.0000	9.905185	0.1313963
16070315465760622	28	1	7.1034	1.8621	0.4483	0.0345	47.6996896552	93.331608965	4.7586	27.3103	7.875172	0.16530345
16070415230969478	38	1	1.7000	4.2000	0.1000	0.0000	70.9407000000	164.966667000	12.3000	22.6000	11.738000	0.19766
16070509033567304	20	1	0.6552	1.8621	0.1034	0.0000	102.3176896552	171.066667241	10.0345	29.1379	6.840000	0.11344483
16070509202063158	28	1	1.5238	1.8571	0.0476	0.0476	58.6700952381	142.795238095	2.8095	19.9524	8.666667	0.14757143
16070514360263222	35	0	4.5294	3.5294	0.0000	0.0588	30.0931764706	94.720587058	13.2353	19.0588	8.633529	0.15064706
16070515590861697	38	0	1.4167	4.9167	0.0000	0.1667	43.7625833333	108.608333333	0.0000	23.4167	7.180000	0.10866667
16070618105366135	48	0	8.6316	2.7368	0.0526	0.0000	75.3524736842	98.630701578	8.1053	42.4737	5.808421	0.18688947
16070618150667497	42	1	0.6087	2.0000	0.0000	0.0000	37.4145652174	84.197826956	4.2609	23.3043	7.263043	0.04706522
16070709260647494	27	1	4.0400	1.6000	0.0400	0.0000	36.8320400000	77.742666000	3.4800	22.6800	6.532400	0.10094
16070709490245478	31	1	0.5926	1.4444	0.0000	0.0370	42.5505555556	116.317901481	8.3704	17.4444	7.224444	0.06419259
16070710005340559	30	1	2.0714	1.4643	0.0357	0.0714	36.5271785714	111.538690000	4.6071	19.2500	11.437500	0.12248929
16070710210848340	41	1	4.1538	1.6923	0.5385	0.0000	119.3248461538	190.824360000	1.9231	29.5385	10.149231	0.19146923
16070717344341470	25	1	0.1739	0.6522	0.0870	0.0000	22.5574347826	47.067390869	0.0000	20.2609	7.792174	0.01603913
16070717351895935	45	1	4.0000	8.2581	2.9032	0.2903	192.3517419355	279.523656129	70.4839	33.0323	12.231290	0.46516774
16070808315043636	29	1	12.0333	1.7667	0.3333	0.0333	116.9388000000	196.732779000	40.7333	27.2333	7.709333	0.28591667
16071010335960011	51	0	2.3182	2.3182	0.1818	0.1364	94.6997272727	158.653030454	21.3182	25.6818	8.257727	0.16397727
16071010382261582	41	0	0.4286	1.0000	0.2857	0.0000	30.9334285714	61.185714285	6.7143	32.4286	7.480000	0.02421429
16071308333724724	39	1	2.0370	4.0370	0.5556	0.1111	80.5721111111	119.058642592	4.3704	33.7407	7.424815	0.16805926
16071309503542283	27	1	1.0000	1.0833	0.0000	0.0000	33.6049583333	72.511805833	5.4167	24.6667	8.609167	0.04102083
16071409261120499	30	1	1.2069	3.5862	0.0000	0.2414	31.1743103448	95.475863103	9.1724	19.5172	11.821034	0.10957241
16071508332744444	28	1	12.6538	2.1923	0.5000	0.0000	73.5229230769	174.628205769	7.6923	23.6154	7.316154	0.26173462
16071508401047131	27	0	6.0333	3.7000	0.5000	0.1333	135.1439666667	200.752222333	34.5333	33.3667	6.373333	0.30032667
16071509570545207	27	0	2.8800	1.6800	0.3200	0.0400	58.9538000000	102.988000800	16.2800	28.9200	7.134800	0.093596
16071511173643833	25	1	0.1034	0.3793	0.0000	0.0345	15.4115517241	32.843677241	12.9655	29.0345	6.863448	0.00997931
16071809101744674	25	0	0.6207	2.3103	0.0345	0.0345	71.5022758621	138.747126206	8.3103	24.7586	7.039655	0.10061379
16071815095041181	28	1	0.1667	0.5000	0.0000	0.0333	19.8652666667	49.486111666	8.3667	23.4667	8.204667	0.02243
16071816550940227	33	0	2.7778	1.0000	0.0000	0.0000	52.3022222222	140.853087037	1.8148	20.5185	9.479630	0.13971852
16071908344540264	29	0	0.5333	1.0667	0.0000	0.0000	20.4889333333	104.879998666	14.1333	10.0667	8.746667	0.03288667
16071915295645929	30	1	50.3871	11.2258	0.3871	0.2903	109.9551290323	197.608602580	17.3226	31.9355	7.797097	0.36788387
16071917054746398	46	1	0.1935	3.6129	0.4194	0.0323	136.3626129032	177.386560000	11.7742	40.3548	5.780968	0.21294839
16072017204707963	25	1	6.1935	3.8065	0.2258	0.0968	108.4526774194	175.515053870	42.5484	33.3871	7.336774	0.23564839
16072114490783473	48	1	2.2903	2.8710	0.0000	0.1935	67.2488064516	147.084946129	6.4516	18.3871	10.126452	0.15912258
16072209570811293	36	1	0.1071	0.6429	0.1429	0.0000	52.8994285714	124.205357142	0.9286	24.1429	10.053571	0.03464643
16072210423008455	38	0	0.3913	1.1739	0.0870	0.0000	49.5167826087	125.092029565	16.9565	22.3478	8.121304	0.05203913
16072317114593926	27	0	0.0000	0.6667	0.0000	0.0000	25.0271111111	73.120371111	0.0000	18.3333	9.286667	0.01127778
16072415341682948	26	1	10.0345	3.2414	0.0345	0.0000	47.1058620690	116.954023448	8.1379	20.6552	10.380690	0.25922069
16072516454493107	29	1	0.2258	4.5161	0.0000	0.2581	64.2346451613	127.491936451	0.5161	22.5161	9.914516	0.13000645
16072617574567260	28	1	2.8929	2.6071	0.1429	0.0357	37.3742857143	75.225595357	2.0000	24.6786	9.744286	0.13021786
16072717221364903	35	1	0.0000	0.0000	0.0000	0.0000	6.9120000000	40.798334000	1.5000	9.7000	7.396000	0.00511
16072717390263761	34	0	0.9355	1.6129	0.0000	0.0000	65.0559354839	145.796774193	15.6452	15.9032	15.650323	0.14052258
16072808374442474	50	1	0.2174	2.6087	0.0435	0.1304	65.5856956522	113.783333043	0.3913	20.9565	7.271739	0.10903043
16072808564969948	23	0	7.7037	2.5556	0.3333	0.0741	63.9587407407	100.567283703	4.4815	29.1481	9.980370	0.17558148
16072809054253653	30	0	3.6452	2.3226	0.0323	0.0000	81.1580322581	209.303763548	39.3226	18.7419	9.172258	0.2042
16072908452323975	27	0	9.3226	2.9355	0.0645	0.0323	65.8619354839	191.658065806	2.6774	20.5806	8.340645	0.29077097
16072910194924915	37	0	0.7586	1.0345	0.0690	0.0000	79.0819655172	141.219540000	2.7586	27.1034	9.976552	0.11575172
16072911013423500	36	0	3.5500	0.8500	0.0000	0.0000	51.4517000000	81.194167500	6.2500	21.5500	7.283000	0.10122
16072911125628465	44	0	1.0800	2.6400	0.2400	0.0400	79.1360800000	116.646666000	12.9600	34.6400	5.636800	0.115384
16072914120521288	49	1	3.1667	4.7333	0.0000	0.0667	60.2196000000	136.626667333	0.0667	24.3000	9.425000	0.21510667
16072914402721200	29	0	6.5000	6.1250	0.0000	0.0000	121.2535000000	165.814583750	28.5000	30.1250	7.118750	0.2045375
16073009585827416	29	0	5.7500	3.1250	0.1250	0.0000	40.6318750000	107.925000000	9.6250	19.3750	12.233750	0.1839625
16073010323020326	30	1	2.4444	2.8889	0.1667	0.0000	76.0433333333	120.355555555	1.0000	27.2778	7.991667	0.15723889
16073017231724739	31	1	1.5926	0.9259	0.0741	0.0000	54.6303333333	135.392592962	17.0000	22.0370	9.934074	0.08553333
16073109543022797	40	1	0.5714	8.1786	0.1786	0.2857	86.4112857143	171.904761785	15.1786	24.9286	11.025000	0.23802857
16073116541525554	21	0	0.9667	0.5000	0.1333	0.0000	43.1315000000	107.470000666	24.1667	20.6667	12.418667	0.08431
16080110081656022	33	1	0.1034	1.3793	0.0000	0.2759	49.4790689655	92.285056896	3.5517	29.1379	7.990345	0.05512414
16080111001357849	37	1	0.0000	0.2000	0.0000	0.0000	19.0982000000	52.045000000	0.0000	19.6000	8.071000	0.006
16080308350956800	23	0	22.7000	4.6667	0.9000	0.0667	62.6954000000	154.432222666	45.6000	23.9333	9.064667	0.27828
16080510244758053	29	1	6.9032	2.7419	0.0000	0.0000	62.5690967742	117.370968709	8.8065	22.5806	8.727419	0.16996129
16080513465654450	25	1	5.4286	7.9286	0.7857	0.0000	73.0077142857	157.866666428	1.5000	19.4286	6.569286	0.24210714
16080610043657741	26	0	2.6207	0.6552	0.3103	0.0000	89.8747931034	112.625287586	15.2414	36.8276	6.114483	0.13395517
16080610214654230	24	0	2.0741	2.3704	0.2593	0.0370	70.5030740741	114.022840370	4.8148	32.0741	6.343333	0.13892963
16080616553655513	35	1	2.3200	2.5200	0.2400	0.1200	36.2338000000	103.455333200	19.5600	23.0400	7.612400	0.111596
16080710360153695	29	0	0.3333	1.1333	0.0000	0.0000	18.7436666667	75.277778000	2.9333	14.8000	10.683333	0.01985333
16080714170951315	31	0	0.1935	1.1290	0.0645	0.0323	46.6700322581	97.261828064	4.5161	15.3871	11.348387	0.0502871
16080714460359932	26	1	0.5000	0.4000	0.0500	0.0000	48.3187500000	178.420833000	7.1000	16.2000	10.296000	0.125005
16080814251252458	35	1	5.1667	9.3333	0.4167	0.4167	110.6820416667	213.654166250	35.2500	28.3750	4.363750	0.37373333
16080912075410932	28	1	16.5806	4.4194	0.2903	0.1613	86.3074838710	169.465590645	30.7742	28.2258	11.435161	0.36344516
16081009262010166	39	1	2.3200	2.7600	0.0000	0.0400	51.6530400000	142.663998800	0.0000	21.9600	10.709600	0.206224
16081112435170266	35	0	0.9677	3.2903	0.0323	0.0645	27.9855483871	77.395161290	16.0645	16.4516	10.013871	0.09803226
16081116513571449	27	0	0.0968	0.6129	0.0000	0.0000	66.0847741935	114.545699354	12.2903	27.1935	9.165161	0.04132258
16081116555773109	29	0	4.4400	4.6800	0.2800	0.0400	108.7588000000	169.188666800	28.7600	37.2000	6.058400	0.246396
16081208425751018	34	0	2.8889	2.0000	0.1667	0.0000	91.2115555556	141.070369444	9.6111	30.7778	8.405000	0.1772
16081209265952989	33	0	0.8387	1.8387	0.0323	0.0000	44.1773548387	108.399462580	14.5161	20.6129	9.302258	0.13826774
16081309415176990	30	0	1.0714	2.0714	0.0000	0.0000	35.3521428571	116.116667142	17.5000	17.0714	10.834286	0.06735714
16081416283772305	38	1	0.1000	2.2000	0.0500	0.0500	51.9028000000	101.438334000	8.1000	21.6500	8.010000	0.090715
16081508435979410	39	1	0.3929	1.5714	0.0000	0.0357	42.5333928571	108.082737857	6.2500	20.6429	9.451429	0.05239643
16081615280776908	27	1	0.0000	0.5333	0.0667	0.0667	32.2845666667	81.623333000	2.2333	18.1000	10.377667	0.0315
16081708284672146	30	1	0.3000	1.8000	0.0000	0.0667	32.2556666667	74.862221000	16.0667	16.6667	5.608000	0.07139333
16081710053379992	38	0	1.2632	2.4211	0.0526	0.0000	34.6662105263	97.811402631	8.1579	18.9474	6.990000	0.06138421
16081712452076080	33	1	8.3871	6.3548	0.2581	0.0645	68.8610322581	191.016128387	38.0000	20.7097	7.725806	0.31261613
16081716405276752	33	1	0.3182	3.2727	0.1364	0.0455	41.2245000000	88.870455000	0.0000	22.3182	8.222727	0.06529091
16081717414773354	35	1	2.5161	2.7419	0.1290	0.0000	90.7296129032	156.889785161	4.9355	25.5806	8.579032	0.15548065
16081718194370298	40	1	1.6071	1.4286	0.1429	0.0000	102.9044285714	153.207737500	18.5714	33.7143	10.525714	0.17265357
16081810214273971	28	1	2.1176	1.5882	0.0000	0.0000	71.6421176471	114.328432352	6.3529	28.7647	8.134118	0.15446471
16081910505438873	27	0	0.3077	1.3846	0.0000	0.0000	33.5669230769	67.699999615	0.7308	25.3846	8.458846	0.04286154
16081911253338055	30	1	7.9231	0.8462	0.0000	0.0000	18.0266153846	55.270512307	2.6923	17.7692	14.576154	0.12720769
16081917152434817	53	1	0.2941	0.6471	0.0000	0.0588	84.0328823529	135.603921176	23.1765	28.4118	6.032941	0.05995294
16081917385431184	30	0	0.0000	0.3750	0.0625	0.0625	36.0630625000	71.372916250	1.3750	29.7500	6.355625	0.0120375
16082011101730942	25	0	4.8889	0.9259	0.2593	0.0000	21.9267037037	52.405555925	10.4074	25.5926	7.902593	0.09658148
16082011423738102	40	0	0.7037	0.7778	0.0741	0.0000	47.4988148148	95.138271851	0.4444	24.2593	11.174074	0.07673704
16082011521332222	26	0	3.9655	3.9310	0.0690	0.0690	64.7148965517	133.139080344	5.9310	28.5862	9.067241	0.17922414
16082110003232238	34	1	2.5806	1.7419	0.1290	0.0000	54.0513548387	116.551612903	6.8387	25.4839	7.734839	0.16627097
16082110115038342	35	0	0.1071	0.6786	0.0714	0.0000	32.6077500000	82.628571428	6.5357	19.9643	7.901071	0.04341429
16082110221433727	48	1	0.3333	0.9333	0.0000	0.1333	50.1285333333	92.383334000	1.4000	25.6000	9.142000	0.04416667
16082117093234475	31	0	16.7778	8.1852	0.8519	0.0741	111.5073703704	186.689506666	48.2963	26.0741	11.986667	0.27007778
16082208294636481	26	0	0.1429	1.2857	0.0476	0.0952	43.3962380952	73.455555714	4.7619	25.5238	6.730000	0.04563333
16082210122732361	31	0	2.6250	1.2083	0.0000	0.0000	22.8229166667	67.439583333	3.3750	18.0000	9.725417	0.07065417
16082210235536779	25	1	12.8750	2.2500	0.0000	0.0000	151.7961250000	247.547916250	51.0000	27.3750	6.148750	0.3456125
16082210274138244	36	1	1.9677	1.1290	0.3226	0.0323	59.4990645161	169.141398064	15.5484	20.0000	8.445484	0.17688065
16082212451234267	37	1	1.7500	2.3000	0.1000	0.0500	33.1996000000	72.457499500	9.0500	22.6500	7.009000	0.08625
16082216243039011	35	1	0.0476	0.2381	0.0000	0.0000	27.2282380952	52.758729523	0.0000	31.8571	8.873810	0.00771429
16082309074931598	41	1	0.0000	0.5000	0.0000	0.0000	16.3140333333	58.035000333	0.1000	14.1000	9.743000	0.01796333
16082313465837328	30	1	1.4375	3.2500	0.0625	0.0000	28.9988750000	76.852083750	2.2500	22.6875	8.321875	0.1351
16082316264631879	37	1	0.0000	1.8387	0.0000	0.0645	40.7677419355	81.052688709	6.4839	28.4839	7.297419	0.03518065
16082318161930385	51	1	1.6538	0.5769	0.0000	0.0385	71.3040384615	133.350641923	13.7308	24.9231	10.870385	0.09084231
16082417145333746	25	0	1.2667	1.5333	0.1667	0.0333	44.8794333333	118.048889000	27.4333	23.6667	7.967333	0.07928
16082510151177593	29	1	1.2000	14.4333	0.5000	1.3667	114.6190000000	190.146111666	3.1333	31.1333	7.592667	0.29536667
16082510345775808	36	0	3.7857	2.5000	0.3571	0.0000	69.3197857143	181.916666428	9.2857	18.5000	8.317143	0.19814286
16082513582519130	27	1	0.6452	8.8710	0.0000	0.3226	86.4240322581	176.784408709	14.5161	27.3548	6.106452	0.27612258
16082516564842886	45	1	2.0370	2.6296	0.1481	0.0000	69.9510000000	142.386420370	6.6296	25.0370	6.947778	0.21361852
16082609384443292	43	1	0.2593	1.0370	0.0000	0.0370	47.7839259259	105.662961851	2.3704	24.7037	7.404444	0.04743704
16082609420844720	32	1	0.0000	2.0690	0.1034	0.0690	34.1787241379	84.188505862	0.5862	23.2069	9.314828	0.04004138
16082609473446760	26	0	2.3077	3.9615	0.1154	0.0769	58.6366153846	105.755769230	11.3462	29.6923	8.903462	0.14698077
16082609541349305	34	1	1.5385	0.7308	0.2692	0.0000	63.5362307692	123.636537692	0.6923	26.5000	7.265385	0.07799231
16082909095746084	37	1	0.6667	2.8333	0.1667	0.0833	78.8840833333	150.411110833	2.4167	29.1667	6.469167	0.13173333
16082909415741397	25	1	1.5357	2.2857	0.0357	0.0357	68.4743928571	134.611309642	9.1429	24.6071	9.702500	0.12138929
16082914325944404	31	1	1.7143	2.5714	0.0000	0.2381	42.3258571429	97.910316666	3.1905	18.8571	12.326667	0.10259524
16083012101848631	41	1	3.0435	2.0870	0.1739	0.0000	71.6478260870	134.985507391	9.6087	28.2609	10.629130	0.19333913
16083016181943135	20	1	0.3333	7.3333	0.0000	0.4444	102.8316666667	186.127777777	5.6667	28.0000	6.873333	0.2397
16083016412242448	33	1	2.6800	1.4800	0.0400	0.0800	32.1826000000	82.839999600	2.5600	19.6000	14.024400	0.125692
16083022014316938	29	1	0.1667	1.6667	0.0000	0.0833	22.3054583333	76.645137916	1.1667	15.5833	12.800833	0.03996667
16083109173545274	53	1	0.1852	2.5556	0.0000	0.0000	37.1497777778	88.358642222	9.5185	23.4444	9.008889	0.06670741
16083109242747760	28	1	0.0000	2.2857	0.1429	0.0357	93.9276071429	146.673214642	5.9643	25.1071	7.202500	0.15159286
16083109522848273	28	0	4.2500	1.4167	0.1667	0.0000	43.9119166667	91.188888333	21.5000	28.9167	8.804167	0.09306667
16083110224140212	26	1	5.3226	4.3871	1.3226	0.1290	181.4813548387	283.733332903	60.2258	29.8710	6.681290	0.34309032
16083111103589577	25	0	3.2000	1.1667	0.0667	0.0000	61.1525333333	154.004444000	11.6333	19.6667	13.974000	0.13629667
16083114275276383	26	0	1.8387	1.1613	0.2903	0.0968	111.7843548387	223.093010000	6.1613	26.9677	11.183226	0.21177419
16083118205732574	30	1	0.5172	1.1034	0.0000	0.0690	53.7762413793	145.733907931	12.8276	20.5517	10.219655	0.08179655
16083119443478971	24	1	0.2581	1.3226	0.0000	0.0000	35.5881612903	117.350538064	20.1935	17.4839	8.278065	0.06063226
16090110100511564	27	1	0.0323	5.1290	0.1290	0.4194	42.5884516129	124.248924516	3.3226	20.2903	10.802258	0.15769677
16090117374358398	43	1	5.4483	1.8276	0.3103	0.0000	52.0443448276	105.976436896	12.7931	24.7241	9.988276	0.1711
16090117405679856	24	0	0.7500	0.6429	0.0000	0.0000	33.7214642857	84.815476785	10.6071	19.0714	9.142143	0.04421786
16090211295159380	40	0	2.0000	2.0690	0.1034	0.0345	80.6530689655	197.636782413	15.6897	23.5517	10.967241	0.20947931
16090211345721916	38	1	3.8214	1.2143	0.3214	0.0357	69.2164285714	139.697618214	6.9643	25.0357	9.359643	0.20647143
16090309493074209	25	1	0.9259	2.7037	0.0370	0.1111	122.5129259259	194.548765185	13.3333	27.8519	7.392222	0.17438889
16090317244932377	34	1	0.0526	1.3684	0.0000	0.0526	32.4104736842	69.485964736	0.0000	17.6842	8.558947	0.05637368
16090410281548992	30	1	0.1786	2.3214	0.0000	0.0714	30.4011071429	115.237500000	19.5357	15.9286	11.098929	0.06815357
16090508522959269	23	0	0.9200	1.5200	0.3200	0.0000	56.5332000000	111.592667200	8.9200	29.5600	6.986000	0.063216
16090509543173648	25	0	1.8696	3.7391	0.0000	0.0870	29.2252608696	75.100725217	6.3478	21.9130	9.431739	0.11543478
16090510072638762	34	1	1.4118	2.7647	0.0588	0.0000	33.2300588235	90.049998823	5.5882	21.5294	9.295882	0.07358824
16090510131631154	51	1	0.3846	0.7692	0.1538	0.0000	71.9729230769	120.925640769	13.4615	24.8462	6.990000	0.09115385
16090510191673278	25	1	77.2667	3.7333	1.2000	0.0667	62.4922000000	177.036667333	35.6667	21.7333	13.769333	0.30958667
16090510222474600	24	0	1.8710	1.1613	0.0000	0.0000	41.8330645161	122.352150322	8.8710	17.0000	9.058065	0.13708387
16090513215655723	32	1	0.4138	0.5517	0.0345	0.0000	32.3455862069	94.105172413	2.8621	17.3448	11.176897	0.03655862
16090513461267718	26	1	5.0435	4.1739	0.0000	0.0870	41.7748695652	94.569564347	12.1739	25.2609	8.946087	0.16904348
16090515015864688	27	1	2.9130	5.3043	0.1304	0.0870	93.5144347826	286.736955652	27.7391	21.2609	10.262174	0.27155652
16090518080900126	39	1	7.0769	5.7308	0.1154	0.1154	76.6375384615	141.753846923	12.1154	27.9615	12.903846	0.31085769
16090610310865585	59	1	0.0000	1.6250	0.0000	0.0000	38.3027500000	80.568750000	0.5000	25.3750	7.751250	0.025225
16090613050280453	55	1	0.3333	0.6667	0.0000	0.0000	65.9560000000	80.061110000	0.0000	50.0000	5.170000	0.0164
16090613083551972	44	0	0.2222	0.9444	0.1111	0.0000	30.7944444444	68.660185555	0.0000	25.3889	6.975556	0.01867222
16090708533620156	28	1	1.2000	2.4667	0.1333	0.0333	65.9999000000	148.176666666	21.1000	22.8667	8.471667	0.11593
16090713564071062	34	1	0.1852	1.1111	0.0370	0.0000	53.3673333333	115.981481481	8.9630	24.7778	8.127407	0.04342593
16090908444181726	50	1	3.7407	3.2963	0.2222	0.1111	87.7271851852	126.285185555	3.8148	34.3333	5.602593	0.23211481
16090909024080503	34	1	5.0333	8.1667	0.1667	0.2000	66.6348000000	124.362222000	8.7333	27.7667	8.847667	0.23888333
16090909415428787	22	1	24.8387	4.9355	0.1613	0.0000	248.1170322581	357.472043870	39.5484	38.5806	9.627419	0.59103871
16090910155424661	26	0	1.4815	2.5556	0.5556	0.0741	74.1439259259	117.975307777	13.6667	33.3704	5.876296	0.15458889
16090910273029079	33	1	2.3529	4.4706	0.1176	0.0588	6.3909411765	14.417647058	3.6471	36.6471	2.826471	0.15071765
16090915564525121	32	0	2.0385	3.3846	0.1538	0.1923	40.8630000000	88.929486923	0.5769	18.4615	9.541538	0.11302308
16090917063920772	33	0	1.1071	3.6071	0.1071	0.1071	40.4807500000	92.285119642	5.2143	25.7857	9.330000	0.08829643
16090917181927963	38	1	2.6333	1.9667	0.0000	0.1000	49.8334666667	99.772221666	16.1667	20.2333	8.075000	0.11774667
16091110314921059	39	1	1.7222	1.6111	0.0000	0.0000	56.9902222222	121.677776666	16.9444	27.2778	6.293889	0.07186667
16091110423126346	35	0	0.2353	1.5294	0.1176	0.0000	60.2921764706	143.396078823	5.8824	23.5882	8.815294	0.06159412
16091110543022685	24	0	0.7917	1.1667	0.0833	0.0417	112.6123750000	155.406943750	5.5417	30.0417	8.143750	0.09762917
16091111062727801	41	0	0.5806	4.5484	0.1290	0.0968	80.7353870968	157.983871612	18.8387	25.5161	8.360000	0.17850645
16091209325424697	34	0	1.4615	1.6923	0.0000	0.0000	38.8255384615	90.238462307	1.0000	24.8462	7.157692	0.09730769
16091211474027480	28	0	2.0741	1.3704	0.0741	0.0000	77.1392222222	136.882715555	5.8519	28.0370	12.372593	0.16002222
16091215164424587	32	0	1.4839	1.7097	0.0645	0.0645	26.5660967742	70.622581612	10.0968	15.3226	9.454839	0.06154839
16091218094322293	26	1	6.3158	0.4737	0.0000	0.0000	132.6564210526	194.969297894	2.7895	29.4737	9.592105	0.23503158
16091308514029115	38	0	1.4483	2.3103	0.0690	0.0690	89.1634482759	153.398851034	52.7241	23.3103	9.037586	0.14126897
16091308573022267	40	0	0.9000	4.6667	0.1333	0.1333	42.4643666667	92.520555333	18.9000	22.4333	9.517667	0.13852667
16091309335127983	23	0	0.2692	0.5000	0.0769	0.0000	37.9576923077	91.446796153	7.9615	27.9615	8.751538	0.01941923
16091310363124141	46	1	0.2000	4.6000	0.1333	0.0333	51.8918333333	131.291110666	9.7667	17.2667	7.753667	0.15591667
16091410055524800	38	1	4.8214	1.2143	0.0000	0.0357	103.4614642857	132.097618571	13.7143	37.9643	6.081071	0.19871429
16091410122227566	28	1	1.5000	4.9231	0.0000	0.0000	54.5281923077	146.557051538	2.3846	22.6538	9.205385	0.16200385
16091410164229415	34	0	0.5000	1.7917	0.0417	0.0833	37.5686250000	113.676389166	12.7083	21.1250	10.119167	0.06882917
16091413410722355	28	1	1.6774	1.9355	0.1613	0.0000	66.9795161290	158.830645161	9.3226	22.4839	12.899677	0.1631
16091418442031424	26	0	0.9444	3.2778	0.0000	0.1111	48.2991666667	102.312036666	12.7778	21.3333	7.980000	0.08467778
16091510470228564	27	0	1.5000	4.8571	0.0714	0.2143	43.4099285714	103.411904285	19.5714	22.7143	9.151429	0.13267143
